schedule_date,schedule_season,schedule_week,team_home,team_away,stadium,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,game_id,,,,,
11/18/1973,1973,10,PIT,DEN,Three Rivers Stadium,,,,34 degrees-  humidity 68%- wind 8 mph- wind chill 28,34,8,68,13,23,FALSE,FALSE,19731118DENPIT,,,,,
11/18/1973,1973,10,LAC,NO,Qualcomm Stadium,,,,61 degrees-  humidity 83%- wind 12 mph,61,12,83,17,14,FALSE,FALSE,19731118NOLAC,,,,,
11/18/1973,1973,10,WAS,IND,RFK Memorial Stadium,,,,41 degrees-  humidity 55%- wind 7 mph,41,7,55,22,14,FALSE,FALSE,19731118INDWAS,,,,,
11/19/1973,1973,10,ATL,MIN,Atlanta-Fulton County Stadium,,,,57 degrees-  humidity 61%- wind 5 mph,57,5,61,20,14,FALSE,FALSE,19731119MINATL,,,,,
11/22/1973,1973,11,DAL,MIA,Texas Stadium,,,,60 degrees-  humidity 81%- wind 10 mph,60,10,81,7,14,FALSE,FALSE,19731122MIADAL,,,,,
11/22/1973,1973,11,DET,WAS,Tiger Stadium,,,,45 degrees-  humidity 81%- wind 16 mph,45,16,81,0,20,FALSE,FALSE,19731122WASDET,,,,,
11/25/1973,1973,11,IND,BUF,Memorial Stadium (Baltimore),,,,61 degrees-  humidity 78%- wind 14 mph,61,14,78,17,24,FALSE,FALSE,19731125BUFIND,,,,,
11/25/1973,1973,11,CIN,ARI,Cinergy Field,,,,55 degrees-  humidity 92%- wind 14 mph,55,14,92,42,24,FALSE,FALSE,19731125ARICIN,,,,,
11/25/1973,1973,11,CLE,PIT,Cleveland Municipal Stadium,,,,50 degrees-  humidity 91%- wind 15 mph,50,15,91,21,16,FALSE,FALSE,19731125PITCLE,,,,,
11/25/1973,1973,11,DEN,KC,Mile High Stadium,,,,31 degrees-  humidity 60%- wind 8 mph- wind chill 24,31,8,60,14,10,FALSE,FALSE,19731125KCDEN,,,,,
11/25/1973,1973,11,TEN,NE,Houston Astrodome,,,,DOME,72,0,,0,32,FALSE,FALSE,19731125NETEN,,,,,
11/25/1973,1973,11,MIN,CHI,Metropolitan Stadium,,,,36 degrees-  humidity 85%- wind 8 mph- wind chill 30,36,8,85,31,13,FALSE,FALSE,19731125CHIMIN,,,,,
11/25/1973,1973,11,NO,LAR,Tulane Stadium,,,,77 degrees-  humidity 80%- wind 12 mph,77,12,80,13,24,FALSE,FALSE,19731125LARNO,,,,,
11/25/1973,1973,11,NYJ,ATL,Shea Stadium,,,,57 degrees-  humidity 82%- wind 11 mph,57,11,82,20,28,FALSE,FALSE,19731125ATLNYJ,,,,,
11/25/1973,1973,11,OAK,LAC,Oakland Coliseum,,,,49 degrees-  humidity 77%- wind 12 mph,49,12,77,31,3,FALSE,FALSE,19731125LACOAK,,,,,
11/25/1973,1973,11,PHI,NYG,Veterans Stadium,,,,58 degrees-  humidity 89%- wind 12 mph,58,12,89,20,16,FALSE,FALSE,19731125NYGPHI,,,,,
11/26/1973,1973,11,SF,GB,Candlestick Park,,,,50 degrees-  humidity 74%- wind 13 mph,50,13,74,20,6,FALSE,FALSE,19731126GBSF,,,,,
12/02/1973,1973,12,ATL,BUF,Atlanta-Fulton County Stadium,,,,52 degrees-  humidity 62%- wind 10 mph,52,10,62,6,17,FALSE,FALSE,19731202BUFATL,,,,,
12/02/1973,1973,12,CHI,LAR,Soldier Field,,,,45 degrees-  humidity 71%- wind 16 mph,45,16,71,0,26,FALSE,FALSE,19731202LARCHI,,,,,
12/02/1973,1973,12,CIN,MIN,Cinergy Field,,,,42 degrees-  humidity 68%- wind 10 mph,42,10,68,27,0,FALSE,FALSE,19731202MINCIN,,,,,
12/02/1973,1973,12,DEN,DAL,Mile High Stadium,,,,51 degrees-  humidity 36%- wind 17 mph,51,17,36,10,22,FALSE,FALSE,19731202DALDEN,,,,,
12/02/1973,1973,12,GB,NO,Lambeau Field,,,,36 degrees-  humidity 83%- wind 12 mph- wind chill 28,36,12,83,30,10,FALSE,FALSE,19731202NOGB,,,,,
12/02/1973,1973,12,TEN,OAK,Houston Astrodome,,,,DOME,72,0,,6,17,FALSE,FALSE,19731202OAKTEN,,,,,
12/02/1973,1973,12,KC,CLE,Arrowhead Stadium,,,,56 degrees-  humidity 68%- wind 22 mph,56,22,68,20,20,FALSE,FALSE,19731202CLEKC,,,,,
12/02/1973,1973,12,NE,LAC,Foxboro Stadium,,,,32 degrees-  humidity 47%- wind 12 mph- wind chill 23,32,12,47,30,14,FALSE,FALSE,19731202LACNE,,,,,
12/02/1973,1973,12,NYJ,IND,Shea Stadium,,,,34 degrees-  humidity 49%- wind 13 mph- wind chill 24,34,13,49,20,17,FALSE,FALSE,19731202INDNYJ,,,,,
12/02/1973,1973,12,SF,PHI,Candlestick Park,,,,47 degrees-  humidity 78%- wind 6 mph,47,6,78,38,28,FALSE,FALSE,19731202PHISF,,,,,
12/02/1973,1973,12,ARI,DET,Busch Memorial Stadium,,,,50 degrees-  humidity 85%- wind 12 mph,50,12,85,16,20,FALSE,FALSE,19731202DETARI,,,,,
12/02/1973,1973,12,WAS,NYG,RFK Memorial Stadium,,,,41 degrees-  humidity 52%- wind 8 mph,41,8,52,27,24,FALSE,FALSE,19731202NYGWAS,,,,,
12/03/1973,1973,12,MIA,PIT,Orange Bowl,,,,75 degrees-  humidity 56%- wind 14 mph,75,14,56,30,26,FALSE,FALSE,19731203PITMIA,,,,,
12/08/1973,1973,13,GB,MIN,Lambeau Field,,,,26 degrees-  humidity 84%- wind 16 mph- wind chill 13,26,16,84,7,31,FALSE,FALSE,19731208MINGB,,,,,
12/08/1973,1973,13,OAK,KC,Oakland Coliseum,,,,50 degrees-  humidity 92%- wind 8 mph,50,8,92,37,7,FALSE,FALSE,19731208KCOAK,,,,,
12/09/1973,1973,13,ATL,ARI,Atlanta-Fulton County Stadium,,,,42 degrees-  humidity 65%- wind 12 mph,42,12,65,10,32,FALSE,FALSE,19731209ARIATL,,,,,
12/09/1973,1973,13,IND,MIA,Memorial Stadium (Baltimore),,,,42 degrees-  humidity 86%- wind 16 mph,42,16,86,16,3,FALSE,FALSE,19731209MIAIND,,,,,
12/09/1973,1973,13,BUF,NE,Ralph Wilson Stadium,,,,30 degrees-  humidity 88%- wind 8 mph- wind chill 23,30,8,88,37,13,FALSE,FALSE,19731209NEBUF,,,,,
12/09/1973,1973,13,CIN,CLE,Cinergy Field,,,,31 degrees-  humidity 84%- wind 9 mph- wind chill 23,31,9,84,34,17,FALSE,FALSE,19731209CLECIN,,,,,
12/09/1973,1973,13,DAL,WAS,Texas Stadium,,,,48 degrees-  humidity 58%- wind 11 mph,48,11,58,27,7,FALSE,FALSE,19731209WASDAL,,,,,
12/09/1973,1973,13,DET,CHI,Tiger Stadium,,,,32 degrees-  humidity 86%- wind 8 mph- wind chill 24,32,8,86,40,7,FALSE,FALSE,19731209CHIDET,,,,,
12/09/1973,1973,13,NO,SF,Tulane Stadium,,,,41 degrees-  humidity 67%- wind 9 mph,41,9,67,16,10,FALSE,FALSE,19731209SFNO,,,,,
12/09/1973,1973,13,PHI,NYJ,Veterans Stadium,,,,44 degrees-  humidity 89%- wind 21 mph,44,21,89,24,23,FALSE,FALSE,19731209NYJPHI,,,,,
12/09/1973,1973,13,PIT,TEN,Three Rivers Stadium,,,,34 degrees-  humidity 76%- wind 10 mph- wind chill 26,34,10,76,33,7,FALSE,FALSE,19731209TENPIT,,,,,
12/09/1973,1973,13,LAC,DEN,Qualcomm Stadium,,,,63 degrees-  humidity 34%- wind 5 mph,63,5,34,28,42,FALSE,FALSE,19731209DENLAC,,,,,
12/10/1973,1973,13,LAR,NYG,Los Angeles Memorial Coliseum,,,,66 degrees-  humidity 28%- wind 7 mph,66,7,28,40,6,FALSE,FALSE,19731210NYGLAR,,,,,
12/15/1973,1973,14,MIA,DET,Orange Bowl,,,,69 degrees-  humidity 65%- wind 7 mph,69,7,65,34,7,FALSE,FALSE,19731215DETMIA,,,,,
12/15/1973,1973,14,SF,PIT,Candlestick Park,,,,47 degrees-  humidity 89%- wind 5 mph,47,5,89,14,37,FALSE,FALSE,19731215PITSF,,,,,
12/16/1973,1973,14,ATL,NO,Atlanta-Fulton County Stadium,,,,39 degrees-  humidity 81%- wind 17 mph- wind chill 30,39,17,81,14,10,FALSE,FALSE,19731216NOATL,,,,,
12/16/1973,1973,14,IND,NE,Memorial Stadium (Baltimore),,,,31 degrees-  humidity 75%- wind 10 mph- wind chill 23,31,10,75,18,13,FALSE,FALSE,19731216NEIND,,,,,
12/16/1973,1973,14,CHI,GB,Soldier Field,,,,24 degrees-  humidity 79%- wind 13 mph- wind chill 13,24,13,79,0,21,FALSE,FALSE,19731216GBCHI,,,,,
12/16/1973,1973,14,TEN,CIN,Houston Astrodome,,,,DOME,72,0,,24,27,FALSE,FALSE,19731216CINTEN,,,,,
12/16/1973,1973,14,KC,LAC,Arrowhead Stadium,,,,20 degrees-  humidity 73%- wind 11 mph- wind chill 8,20,11,73,33,6,FALSE,FALSE,19731216LACKC,,,,,
12/16/1973,1973,14,LAR,CLE,Los Angeles Memorial Coliseum,,,,60 degrees-  humidity 55%- wind 6 mph,60,6,55,30,17,FALSE,FALSE,19731216CLELAR,,,,,
12/16/1973,1973,14,NYG,MIN,Yale Bowl,,,,30 degrees-  humidity 66%- wind 13 mph- wind chill 20,30,13,66,7,31,FALSE,FALSE,19731216MINNYG,,,,,
12/16/1973,1973,14,NYJ,BUF,Shea Stadium,,,,31 degrees-  humidity 66%- wind 15 mph- wind chill 20,31,15,66,14,34,FALSE,FALSE,19731216BUFNYJ,,,,,
12/16/1973,1973,14,OAK,DEN,Oakland Coliseum,,,,47 degrees-  humidity 93%- wind 7 mph,47,7,93,21,17,FALSE,FALSE,19731216DENOAK,,,,,
12/16/1973,1973,14,ARI,DAL,Busch Memorial Stadium,,,,23 degrees-  humidity 97%- wind 15 mph- wind chill 11,23,15,97,3,30,FALSE,FALSE,19731216DALARI,,,,,
12/16/1973,1973,14,WAS,PHI,RFK Memorial Stadium,,,,36 degrees-  humidity 69%- wind 11 mph- wind chill 27,36,11,69,38,20,FALSE,FALSE,19731216PHIWAS,,,,,
12/22/1973,1973,Division,MIN,WAS,Metropolitan Stadium,,,,19 degrees-  humidity 71%- wind 11 mph- wind chill 7,19,11,71,27,20,FALSE,TRUE,19731222WASMIN,,,,,
12/22/1973,1973,Division,OAK,PIT,Oakland Coliseum,,,,50 degrees-  humidity 92%- wind 10 mph,50,10,92,33,14,FALSE,TRUE,19731222PITOAK,,,,,
12/23/1973,1973,Division,DAL,LAR,Texas Stadium,,,,56 degrees-  humidity 81%- wind 15 mph,56,15,81,27,16,FALSE,TRUE,19731223LARDAL,,,,,
12/23/1973,1973,Division,MIA,CIN,Orange Bowl,,,,55 degrees-  humidity 60%- wind 8 mph,55,8,60,34,16,FALSE,TRUE,19731223CINMIA,,,,,
12/30/1973,1973,Conference,DAL,MIN,Texas Stadium,,,,48 degrees-  humidity 60%- wind 13 mph,48,13,60,10,27,FALSE,TRUE,19731230MINDAL,,,,,
12/30/1973,1973,Conference,MIA,OAK,Orange Bowl,,,,74 degrees-  humidity 74%- wind 8 mph,74,8,74,27,10,FALSE,TRUE,19731230OAKMIA,,,,,
01/13/1974,1973,Superbowl,MIA,MIN,Rice Stadium,MIA,-6.5,33,47 degrees-  humidity 81%- wind 7 mph,47,7,81,24,7,TRUE,TRUE,19740113MINMIA,,,,,
09/15/1974,1974,1,ATL,DAL,Atlanta-Fulton County Stadium,,,,71 degrees-  humidity 78%- wind 8 mph,71,8,78,0,24,FALSE,FALSE,19740915DALATL,,,,,
09/15/1974,1974,1,CHI,DET,Soldier Field,,,,62 degrees-  humidity 58%- wind 14 mph,62,14,58,17,9,FALSE,FALSE,19740915DETCHI,,,,,
09/15/1974,1974,1,CIN,CLE,Cinergy Field,,,,57 degrees-  humidity 68%- wind 8 mph,57,8,68,33,7,FALSE,FALSE,19740915CLECIN,,,,,
09/15/1974,1974,1,DEN,LAR,Mile High Stadium,,,,57 degrees-  humidity 54%- wind 7 mph,57,7,54,10,17,FALSE,FALSE,19740915LARDEN,,,,,
09/15/1974,1974,1,GB,MIN,Lambeau Field,,,,60 degrees-  humidity 56%- wind 16 mph,60,16,56,17,32,FALSE,FALSE,19740915MINGB,,,,,
09/15/1974,1974,1,TEN,LAC,Houston Astrodome,,,,DOME,72,0,,21,14,FALSE,FALSE,19740915LACTEN,,,,,
09/15/1974,1974,1,KC,NYJ,Arrowhead Stadium,,,,60 degrees-  humidity 72%- wind 8 mph,60,8,72,24,16,FALSE,FALSE,19740915NYJKC,,,,,
09/15/1974,1974,1,NE,MIA,Foxboro Stadium,,,,61 degrees-  humidity 66%- wind 10 mph,61,10,66,34,24,FALSE,FALSE,19740915MIANE,,,,,
09/15/1974,1974,1,NO,SF,Tulane Stadium,,,,81 degrees-  humidity 83%- wind 6 mph,81,6,83,13,17,FALSE,FALSE,19740915SFNO,,,,,
09/15/1974,1974,1,NYG,WAS,Yale Bowl,,,,63 degrees-  humidity 61%- wind 10 mph,63,10,61,10,13,FALSE,FALSE,19740915WASNYG,,,,,
09/15/1974,1974,1,PIT,IND,Three Rivers Stadium,,,,59 degrees-  humidity 69%- wind 9 mph,59,9,69,30,0,FALSE,FALSE,19740915INDPIT,,,,,
09/15/1974,1974,1,ARI,PHI,Busch Memorial Stadium,,,,59 degrees-  humidity 77%- wind 7 mph,59,7,77,7,3,FALSE,FALSE,19740915PHIARI,,,,,
09/16/1974,1974,1,BUF,OAK,Ralph Wilson Stadium,,,,59 degrees-  humidity 57%- wind 13 mph,59,13,57,21,20,FALSE,FALSE,19740916OAKBUF,,,,,
09/22/1974,1974,2,ATL,SF,Atlanta-Fulton County Stadium,,,,68 degrees-  humidity 75%- wind 10 mph,68,10,75,10,16,FALSE,FALSE,19740922SFATL,,,,,
09/22/1974,1974,2,IND,GB,Memorial Stadium (Baltimore),,,,61 degrees-  humidity 71%- wind 9 mph,61,9,71,13,20,FALSE,FALSE,19740922GBIND,,,,,
09/22/1974,1974,2,BUF,MIA,Ralph Wilson Stadium,,,,49 degrees-  humidity 66%- wind 12 mph,49,12,66,16,24,FALSE,FALSE,19740922MIABUF,,,,,
09/22/1974,1974,2,CHI,NYJ,Soldier Field,,,,44 degrees-  humidity 60%- wind 13 mph,44,13,60,21,23,FALSE,FALSE,19740922NYJCHI,,,,,
09/22/1974,1974,2,CIN,LAC,Cinergy Field,,,,53 degrees-  humidity 74%- wind 9 mph,53,9,74,17,20,FALSE,FALSE,19740922LACCIN,,,,,
09/22/1974,1974,2,CLE,TEN,Cleveland Municipal Stadium,,,,49 degrees-  humidity 81%- wind 12 mph,49,12,81,20,7,FALSE,FALSE,19740922TENCLE,,,,,
09/22/1974,1974,2,DEN,PIT,Mile High Stadium,,,,57 degrees-  humidity 48%- wind 7 mph,57,7,48,35,35,FALSE,FALSE,19740922PITDEN,,,,,
09/22/1974,1974,2,DET,MIN,Tiger Stadium,,,,48 degrees-  humidity 49%- wind 15 mph,48,15,49,6,7,FALSE,FALSE,19740922MINDET,,,,,
09/22/1974,1974,2,LAR,NO,Los Angeles Memorial Coliseum,,,,70 degrees-  humidity 76%- wind 9 mph,70,9,76,24,0,FALSE,FALSE,19740922NOLAR,,,,,
09/22/1974,1974,2,NYG,NE,Yale Bowl,,,,64 degrees-  humidity 62%- wind 13 mph,64,13,62,20,28,FALSE,FALSE,19740922NENYG,,,,,
09/22/1974,1974,2,OAK,KC,Oakland Coliseum,,,,60 degrees-  humidity 81%- wind 9 mph,60,9,81,27,7,FALSE,FALSE,19740922KCOAK,,,,,
09/22/1974,1974,2,WAS,ARI,RFK Memorial Stadium,,,,63 degrees-  humidity 61%- wind 10 mph,63,10,61,10,17,FALSE,FALSE,19740922ARIWAS,,,,,
09/23/1974,1974,2,PHI,DAL,Veterans Stadium,,,,56 degrees-  humidity 52%- wind 14 mph,56,14,52,13,10,FALSE,FALSE,19740923DALPHI,,,,,
09/29/1974,1974,3,BUF,NYJ,Ralph Wilson Stadium,,,,64 degrees-  humidity 81%- wind 19 mph,64,19,81,16,12,FALSE,FALSE,19740929NYJBUF,,,,,
09/29/1974,1974,3,DAL,NYG,Texas Stadium,,,,64 degrees-  humidity 51%- wind 7 mph,64,7,51,6,14,FALSE,FALSE,19740929NYGDAL,,,,,
09/29/1974,1974,3,GB,DET,Lambeau Field,,,,52 degrees-  humidity 73%- wind 20 mph,52,20,73,21,19,FALSE,FALSE,19740929DETGB,,,,,
09/29/1974,1974,3,TEN,KC,Houston Astrodome,,,,DOME,72,0,,7,17,FALSE,FALSE,19740929KCTEN,,,,,
09/29/1974,1974,3,MIN,CHI,Metropolitan Stadium,,,,47 degrees-  humidity 68%- wind 11 mph,47,11,68,11,7,FALSE,FALSE,19740929CHIMIN,,,,,
09/29/1974,1974,3,NE,LAR,Foxboro Stadium,,,,69 degrees-  humidity 89%- wind 14 mph,69,14,89,20,14,FALSE,FALSE,19740929LARNE,,,,,
09/29/1974,1974,3,NO,ATL,Tulane Stadium,,,,79 degrees-  humidity 74%- wind 8 mph,79,8,74,14,13,FALSE,FALSE,19740929ATLNO,,,,,
09/29/1974,1974,3,PHI,IND,Veterans Stadium,,,,75 degrees-  humidity 82%- wind 15 mph,75,15,82,30,10,FALSE,FALSE,19740929INDPHI,,,,,
09/29/1974,1974,3,PIT,OAK,Three Rivers Stadium,,,,63 degrees-  humidity 79%- wind 15 mph,63,15,79,0,17,FALSE,FALSE,19740929OAKPIT,,,,,
09/29/1974,1974,3,LAC,MIA,Qualcomm Stadium,,,,68 degrees-  humidity 75%- wind 10 mph,68,10,75,21,28,FALSE,FALSE,19740929MIALAC,,,,,
09/29/1974,1974,3,SF,CIN,Candlestick Park,,,,60 degrees-  humidity 74%- wind 8 mph,60,8,74,3,21,FALSE,FALSE,19740929CINSF,,,,,
09/29/1974,1974,3,ARI,CLE,Busch Memorial Stadium,,,,56 degrees-  humidity 75%- wind 17 mph,56,17,75,29,7,FALSE,FALSE,19740929CLEARI,,,,,
09/30/1974,1974,3,WAS,DEN,RFK Memorial Stadium,,,,64 degrees-  humidity 46%- wind 16 mph,64,16,46,30,3,FALSE,FALSE,19740930DENWAS,,,,,
10/06/1974,1974,4,CHI,NO,Soldier Field,,,,62 degrees-  humidity 72%- wind 17 mph,62,17,72,24,10,FALSE,FALSE,19741006NOCHI,,,,,
10/06/1974,1974,4,CIN,WAS,Cinergy Field,,,,58 degrees-  humidity 53%- wind 10 mph,58,10,53,28,17,FALSE,FALSE,19741006WASCIN,,,,,
10/06/1974,1974,4,CLE,OAK,Cleveland Municipal Stadium,,,,63 degrees-  humidity 50%- wind 15 mph,63,15,50,24,40,FALSE,FALSE,19741006OAKCLE,,,,,
10/06/1974,1974,4,DAL,MIN,Texas Stadium,,,,75 degrees-  humidity 67%- wind 12 mph,75,12,67,21,23,FALSE,FALSE,19741006MINDAL,,,,,
10/06/1974,1974,4,GB,BUF,Lambeau Field,,,,48 degrees-  humidity 79%- wind 15 mph,48,15,79,7,27,FALSE,FALSE,19741006BUFGB,,,,,
10/06/1974,1974,4,TEN,PIT,Houston Astrodome,,,,DOME,72,0,,7,13,FALSE,FALSE,19741006PITTEN,,,,,
10/06/1974,1974,4,KC,DEN,Arrowhead Stadium,,,,59 degrees-  humidity 77%- wind 15 mph,59,15,77,14,17,FALSE,FALSE,19741006DENKC,,,,,
10/06/1974,1974,4,LAR,DET,Los Angeles Memorial Coliseum,,,,65 degrees-  humidity 77%- wind 10 mph,65,10,77,16,13,FALSE,FALSE,19741006DETLAR,,,,,
10/06/1974,1974,4,NE,IND,Foxboro Stadium,,,,64 degrees-  humidity 50%- wind 14 mph,64,14,50,42,3,FALSE,FALSE,19741006INDNE,,,,,
10/06/1974,1974,4,NYG,ATL,Yale Bowl,,,,63 degrees-  humidity 66%- wind 7 mph,63,7,66,7,14,FALSE,FALSE,19741006ATLNYG,,,,,
10/06/1974,1974,4,LAC,PHI,Qualcomm Stadium,,,,67 degrees-  humidity 67%- wind 8 mph,67,8,67,7,13,FALSE,FALSE,19741006PHILAC,,,,,
10/06/1974,1974,4,SF,ARI,Candlestick Park,,,,59 degrees-  humidity 69%- wind 11 mph,59,11,69,9,34,FALSE,FALSE,19741006ARISF,,,,,
10/07/1974,1974,4,MIA,NYJ,Orange Bowl,,,,76 degrees-  humidity 87%- wind 9 mph,76,9,87,21,17,FALSE,FALSE,19741007NYJMIA,,,,,
10/13/1974,1974,5,ATL,CHI,Atlanta-Fulton County Stadium,,,,68 degrees-  humidity 58%- wind 5 mph,68,5,58,13,10,FALSE,FALSE,19741013CHIATL,,,,,
10/13/1974,1974,5,IND,BUF,Memorial Stadium (Baltimore),,,,65 degrees-  humidity 76%- wind 8 mph,65,8,76,14,27,FALSE,FALSE,19741013BUFIND,,,,,
10/13/1974,1974,5,CLE,CIN,Cleveland Municipal Stadium,,,,55 degrees-  humidity 90%- wind 10 mph,55,10,90,24,34,FALSE,FALSE,19741013CINCLE,,,,,
10/13/1974,1974,5,DEN,NO,Mile High Stadium,,,,46 degrees-  humidity 66%- wind 11 mph,46,11,66,33,17,FALSE,FALSE,19741013NODEN,,,,,
10/13/1974,1974,5,GB,LAR,Lambeau Field,,,,49 degrees-  humidity 78%- wind 16 mph,49,16,78,17,6,FALSE,FALSE,19741013LARGB,,,,,
10/13/1974,1974,5,KC,PIT,Arrowhead Stadium,,,,55 degrees-  humidity 94%- wind 10 mph,55,10,94,24,34,FALSE,FALSE,19741013PITKC,,,,,
10/13/1974,1974,5,MIN,TEN,Metropolitan Stadium,,,,46 degrees-  humidity 72%- wind 9 mph,46,9,72,51,10,FALSE,FALSE,19741013TENMIN,,,,,
10/13/1974,1974,5,NYJ,NE,Shea Stadium,,,,61 degrees-  humidity 67%- wind 9 mph,61,9,67,0,24,FALSE,FALSE,19741013NENYJ,,,,,
10/13/1974,1974,5,PHI,NYG,Veterans Stadium,,,,62 degrees-  humidity 80%- wind 10 mph,62,10,80,35,7,FALSE,FALSE,19741013NYGPHI,,,,,
10/13/1974,1974,5,LAC,OAK,Qualcomm Stadium,,,,67 degrees-  humidity 74%- wind 9 mph,67,9,74,10,14,FALSE,FALSE,19741013OAKLAC,,,,,
10/13/1974,1974,5,ARI,DAL,Busch Memorial Stadium,,,,64 degrees-  humidity 93%- wind 8 mph,64,8,93,31,28,FALSE,FALSE,19741013DALARI,,,,,
10/13/1974,1974,5,WAS,MIA,RFK Memorial Stadium,,,,66 degrees-  humidity 71%- wind 8 mph,66,8,71,20,17,FALSE,FALSE,19741013MIAWAS,,,,,
10/14/1974,1974,5,DET,SF,Tiger Stadium,,,,59 degrees-  humidity 87%- wind 17 mph,59,17,87,17,13,FALSE,FALSE,19741014SFDET,,,,,
10/20/1974,1974,6,ATL,NO,Atlanta-Fulton County Stadium,,,,52 degrees-  humidity 46%- wind 9 mph,52,9,46,3,13,FALSE,FALSE,19741020NOATL,,,,,
10/20/1974,1974,6,BUF,NE,Ralph Wilson Stadium,,,,31 degrees-  humidity 64%- wind 12 mph- wind chill 21,31,12,64,30,28,FALSE,FALSE,19741020NEBUF,,,,,
10/20/1974,1974,6,DAL,PHI,Texas Stadium,,,,62 degrees-  humidity 62%- wind 6 mph,62,6,62,31,24,FALSE,FALSE,19741020PHIDAL,,,,,
10/20/1974,1974,6,DEN,LAC,Mile High Stadium,,,,56 degrees-  humidity 50%- wind 8 mph,56,8,50,27,7,FALSE,FALSE,19741020LACDEN,,,,,
10/20/1974,1974,6,TEN,ARI,Houston Astrodome,,,,DOME,72,0,,27,31,FALSE,FALSE,19741020ARITEN,,,,,
10/20/1974,1974,6,LAR,SF,Los Angeles Memorial Coliseum,,,,63 degrees-  humidity 88%- wind 8 mph,63,8,88,37,14,FALSE,FALSE,19741020SFLAR,,,,,
10/20/1974,1974,6,MIA,KC,Orange Bowl,,,,75 degrees-  humidity 66%- wind 15 mph,75,15,66,9,3,FALSE,FALSE,19741020KCMIA,,,,,
10/20/1974,1974,6,MIN,DET,Metropolitan Stadium,,,,38 degrees-  humidity 59%- wind 10 mph- wind chill 30,38,10,59,16,20,FALSE,FALSE,19741020DETMIN,,,,,
10/20/1974,1974,6,NYJ,IND,Shea Stadium,,,,39 degrees-  humidity 45%- wind 15 mph- wind chill 30,39,15,45,20,35,FALSE,FALSE,19741020INDNYJ,,,,,
10/20/1974,1974,6,OAK,CIN,Oakland Coliseum,,,,62 degrees-  humidity 76%- wind 8 mph,62,8,76,30,27,FALSE,FALSE,19741020CINOAK,,,,,
10/20/1974,1974,6,PIT,CLE,Three Rivers Stadium,,,,36 degrees-  humidity 64%- wind 13 mph- wind chill 28,36,13,64,20,16,FALSE,FALSE,19741020CLEPIT,,,,,
10/20/1974,1974,6,WAS,NYG,RFK Memorial Stadium,,,,42 degrees-  humidity 50%- wind 12 mph,42,12,50,24,3,FALSE,FALSE,19741020NYGWAS,,,,,
10/21/1974,1974,6,CHI,GB,Soldier Field,,,,39 degrees-  humidity 60%- wind 13 mph,39,13,60,10,9,FALSE,FALSE,19741021GBCHI,,,,,
10/27/1974,1974,7,BUF,CHI,Ralph Wilson Stadium,,,,49 degrees-  humidity 54%- wind 13 mph,49,13,54,16,6,FALSE,FALSE,19741027CHIBUF,,,,,
10/27/1974,1974,7,CIN,TEN,Cinergy Field,,,,49 degrees-  humidity 55%- wind 3 mph,49,3,55,21,34,FALSE,FALSE,19741027TENCIN,,,,,
10/27/1974,1974,7,CLE,DEN,Cleveland Municipal Stadium,,,,48 degrees-  humidity 56%- wind 8 mph,48,8,56,23,21,FALSE,FALSE,19741027DENCLE,,,,,
10/27/1974,1974,7,DET,GB,Tiger Stadium,,,,48 degrees-  humidity 44%- wind 10 mph,48,10,44,19,17,FALSE,FALSE,19741027GBDET,,,,,
10/27/1974,1974,7,MIA,IND,Orange Bowl,,,,76 degrees-  humidity 63%- wind 12 mph,76,12,63,17,7,FALSE,FALSE,19741027INDMIA,,,,,
10/27/1974,1974,7,MIN,NE,Metropolitan Stadium,,,,54 degrees-  humidity 57%- wind 10 mph,54,10,57,14,17,FALSE,FALSE,19741027NEMIN,,,,,
10/27/1974,1974,7,NO,PHI,Tulane Stadium,,,,64 degrees-  humidity 77%- wind 4 mph,64,4,77,14,10,FALSE,FALSE,19741027PHINO,,,,,
10/27/1974,1974,7,NYG,DAL,Yale Bowl,,,,57 degrees-  humidity 43%- wind 10 mph,57,10,43,7,21,FALSE,FALSE,19741027DALNYG,,,,,
10/27/1974,1974,7,NYJ,LAR,Shea Stadium,,,,55 degrees-  humidity 46%- wind 12 mph,55,12,46,13,20,FALSE,FALSE,19741027LARNYJ,,,,,
10/27/1974,1974,7,LAC,KC,Qualcomm Stadium,,,,65 degrees-  humidity 68%- wind 9 mph,65,9,68,14,24,FALSE,FALSE,19741027KCLAC,,,,,
10/27/1974,1974,7,SF,OAK,Candlestick Park,,,,59 degrees-  humidity 79%- wind 8 mph,59,8,79,24,35,FALSE,FALSE,19741027OAKSF,,,,,
10/27/1974,1974,7,ARI,WAS,Busch Memorial Stadium,,,,60 degrees-  humidity 53%- wind 6 mph,60,6,53,23,20,FALSE,FALSE,19741027WASARI,,,,,
10/28/1974,1974,7,PIT,ATL,Three Rivers Stadium,,,,51 degrees-  humidity 46%- wind 3 mph,51,3,46,24,17,FALSE,FALSE,19741028ATLPIT,,,,,
11/03/1974,1974,8,IND,CIN,Memorial Stadium (Baltimore),,,,64 degrees-  humidity 86%- wind 7 mph,64,7,86,14,24,FALSE,FALSE,19741103CININD,,,,,
